168 ST,1AC,04/12/2017,12165
SOUTH FERRY,1RW,04/12/2017,14623
FULTON ST,2345ACJZ,04/12/2017,59226
PARK PLACE,23ACE,04/12/2017,3465
GRD CNTRL-42 ST,4567S,04/12/2017,140858
BROOKLYN BRIDGE,456JZ,04/12/2017,18956
14 ST-UNION SQ,456LNQRW,04/12/2017,27822
59 ST,456NQRW,04/12/2017,38451
175 ST,A,04/12/2017,12036
181 ST,A,04/12/2017,9738
190 ST,A,04/12/2017,4413
DYCKMAN ST,A,04/12/2017,6174
INWOOD-207 ST,A,04/12/2017,8763
145 ST,ABCD,04/12/2017,20256
W 4 ST-WASH SQ,ABCDEFM,04/12/2017,36461
125 ST,ACBD,04/12/2017,24018
CANAL ST,ACE,04/12/2017,17223
CANAL ST,ACE,04/12/2017,17223
CHAMBERS ST,ACE23,04/12/2017,25648
14 ST,ACEL,04/12/2017,16124
42 ST-PORT AUTH,ACENQRS1237W,04/12/2017,94378
FULTON ST,ACJZ2345,04/12/2017,28099
103 ST,BC,04/12/2017,4168
116 ST,BC,04/12/2017,6482
135 ST,BC,04/12/2017,5077
72 ST,BC,04/12/2017,9010
81 ST-MUSEUM,BC,04/12/2017,17240
86 ST,BC,04/12/2017,9751
96 ST,BC,04/12/2017,8710
CATHEDRAL PKWY,BC,04/12/2017,7201
155 ST,BD,04/12/2017,3416
GRAND ST,BD,04/12/2017,20663
7 AV,BDE,04/12/2017,16254
47-50 STS ROCK,BDFM,04/12/2017,52367
42 ST-BRYANT PK,BDFM7,04/12/2017,38151
34 ST-HERALD SQ,BDFMNQRW,04/12/2017,113226
B'WAY-LAFAYETTE,BDFQ6,04/12/2017,20083
163 ST-AMSTERDM,C,04/12/2017,4181
23 ST,CE,04/12/2017,19641
SPRING ST,CE,04/12/2017,10949
5 AV/53 ST,EM,04/12/2017,25715
57 ST,F,04/12/2017,1920106644
EAST BROADWAY,F,04/12/2017,11607
LEXINGTON AV/63,F,04/12/2017,16139
DELANCEY/ESSEX,FJMZ,04/12/2017,20788
14 ST,FLM123,04/12/2017,15732
14 ST,FLM123,04/12/2017,15732
6 AV,FLM123,04/12/2017,4900
23 ST,FM,04/12/2017,25819
CANAL ST,JNQRZ6W,04/12/2017,45170
BOWERY,JZ,04/12/2017,2955
BROAD ST,JZ,04/12/2017,7022
CHAMBERS ST,JZ456,04/12/2017,10028
1 AV,L,04/12/2017,15338
3 AV,L,04/12/2017,4435
49 ST,NQRW,04/12/2017,23423
5 AV/59 ST,NQRW,04/12/2017,18029
57 ST-7 AV,NQRW,04/12/2017,29358
59 ST,NRW,04/12/2017,15335
8 ST-NYU,NRW,04/12/2017,14571
PRINCE ST,NRW,04/12/2017,13121
RECTOR ST,NRW,04/12/2017,6447
72 ST-2 AVE,Q,04/12/2017,24796
86 ST-2 AVE,Q,04/12/2017,21820
96 ST-2 AVE,Q,04/12/2017,15052
WHITEHALL S-FRY,R1W,04/12/2017,17379
CORTLANDT ST,RNW,04/12/2017,18693
103 ST,1,04/13/2017,12032
116 ST-COLUMBIA,1,04/13/2017,15645
125 ST,1,04/13/2017,6517
137 ST CITY COL,1,04/13/2017,12117
157 ST,1,04/13/2017,10028
18 ST,1,04/13/2017,7523
181 ST,1,04/13/2017,10177
191 ST,1,04/13/2017,7005
207 ST,1,04/13/2017,5631
215 ST,1,04/13/2017,1701
28 ST,1,04/13/2017,13669
50 ST,1,04/13/2017,21621
66 ST-LINCOLN,1,04/13/2017,18912
79 ST,1,04/13/2017,15371
86 ST,1,04/13/2017,17140
CANAL ST,1,04/13/2017,5855
CHRISTOPHER ST,1,04/13/2017,13302
DYCKMAN ST,1,04/13/2017,6272
HOUSTON ST,1,04/13/2017,14332
RECTOR ST,1,04/13/2017,10046
TWENTY THIRD ST,1,04/13/2017,8632
145 ST,3,04/13/2017,3285
HARLEM 148 ST,3,04/13/2017,3384
103 ST,6,04/13/2017,12482
110 ST,6,04/13/2017,10418
116 ST,6,04/13/2017,14110
23 ST,6,04/13/2017,23204
28 ST,6,04/13/2017,21544
33 ST,6,04/13/2017,28760
51 ST,6,04/13/2017,20553
51 ST,6,04/13/2017,20553
68ST-HUNTER CO,6,04/13/2017,19242
96 ST,6,04/13/2017,17276
ASTOR PL,6,04/13/2017,15473
SPRING ST,6,04/13/2017,10515
34 ST-HUDSON YD,7,04/13/2017,10057
116 ST,23,04/13/2017,10462
125 ST,23,04/13/2017,13938
135 ST,23,04/13/2017,13205
CENTRAL PK N110,23,04/13/2017,8307
BOWLING GREEN,45,04/13/2017,30510
WALL ST,45,04/13/2017,19012
72 ST,123,04/13/2017,35575
96 ST,123,04/13/2017,33926
CHAMBERS ST,123,04/13/2017,17063
125 ST,456,04/13/2017,25967
86 ST,456,04/13/2017,42841
TIMES SQ-42 ST,1237ACENQRSW,04/13/2017,74399
59 ST COLUMBUS,1ABCD,04/13/2017,13326
168 ST,1AC,04/13/2017,12380
SOUTH FERRY,1RW,04/13/2017,16047
FULTON ST,2345ACJZ,04/13/2017,63193
PARK PLACE,23ACE,04/13/2017,3696
GRD CNTRL-42 ST,4567S,04/13/2017,146482
BROOKLYN BRIDGE,456JZ,04/13/2017,20445
14 ST-UNION SQ,456LNQRW,04/13/2017,27018
59 ST,456NQRW,04/13/2017,39477
175 ST,A,04/13/2017,12383
181 ST,A,04/13/2017,10186
190 ST,A,04/13/2017,4595
DYCKMAN ST,A,04/13/2017,6460
INWOOD-207 ST,A,04/13/2017,8848
145 ST,ABCD,04/13/2017,20555
W 4 ST-WASH SQ,ABCDEFM,04/13/2017,39376
125 ST,ACBD,04/13/2017,24535
CANAL ST,ACE,04/13/2017,18308
CANAL ST,ACE,04/13/2017,18308
CHAMBERS ST,ACE23,04/13/2017,26886
14 ST,ACEL,04/13/2017,17468
42 ST-PORT AUTH,ACENQRS1237W,04/13/2017,96244
FULTON ST,ACJZ2345,04/13/2017,29917
103 ST,BC,04/13/2017,4477
116 ST,BC,04/13/2017,6620
135 ST,BC,04/13/2017,4974
72 ST,BC,04/13/2017,9432
81 ST-MUSEUM,BC,04/13/2017,16765
86 ST,BC,04/13/2017,10338
96 ST,BC,04/13/2017,9072
CATHEDRAL PKWY,BC,04/13/2017,7139
155 ST,BD,04/13/2017,3462
GRAND ST,BD,04/13/2017,21746
7 AV,BDE,04/13/2017,17223
47-50 STS ROCK,BDFM,04/13/2017,56075
42 ST-BRYANT PK,BDFM7,04/13/2017,38927
34 ST-HERALD SQ,BDFMNQRW,04/13/2017,118084
B'WAY-LAFAYETTE,BDFQ6,04/13/2017,21999
163 ST-AMSTERDM,C,04/13/2017,4315
23 ST,CE,04/13/2017,21256
SPRING ST,CE,04/13/2017,11753
5 AV/53 ST,EM,04/13/2017,26449
57 ST,F,04/13/2017,14631
EAST BROADWAY,F,04/13/2017,12537
LEXINGTON AV/63,F,04/13/2017,16940
DELANCEY/ESSEX,FJMZ,04/13/2017,21628
14 ST,FLM123,04/13/2017,15959
14 ST,FLM123,04/13/2017,15959
6 AV,FLM123,04/13/2017,4912
23 ST,FM,04/13/2017,27224
CANAL ST,JNQRZ6W,04/13/2017,48723
BOWERY,JZ,04/13/2017,3088
BROAD ST,JZ,04/13/2017,7376
CHAMBERS ST,JZ456,04/13/2017,10332
1 AV,L,04/13/2017,17198
3 AV,L,04/13/2017,5221
49 ST,NQRW,04/13/2017,23396
5 AV/59 ST,NQRW,04/13/2017,19005
57 ST-7 AV,NQRW,04/13/2017,30294
59 ST,NRW,04/13/2017,15700
8 ST-NYU,NRW,04/13/2017,15888
PRINCE ST,NRW,04/13/2017,14390
RECTOR ST,NRW,04/13/2017,7168
72 ST-2 AVE,Q,04/13/2017,25520
86 ST-2 AVE,Q,04/13/2017,22577
96 ST-2 AVE,Q,04/13/2017,15738
WHITEHALL S-FRY,R1W,04/13/2017,18806
CORTLANDT ST,RNW,04/13/2017,20977
103 ST,1,04/14/2017,10736
116 ST-COLUMBIA,1,04/14/2017,13795
125 ST,1,04/14/2017,6349
137 ST CITY COL,1,04/14/2017,10765
157 ST,1,04/14/2017,9276
18 ST,1,04/14/2017,6302
181 ST,1,04/14/2017,8860
191 ST,1,04/14/2017,6229
207 ST,1,04/14/2017,4910
215 ST,1,04/14/2017,1560
28 ST,1,04/14/2017,11153
50 ST,1,04/14/2017,17024
66 ST-LINCOLN,1,04/14/2017,16656
79 ST,1,04/14/2017,13528
86 ST,1,04/14/2017,14940
CANAL ST,1,04/14/2017,4653
CHRISTOPHER ST,1,04/14/2017,11779
DYCKMAN ST,1,04/14/2017,5739
HOUSTON ST,1,04/14/2017,11384
RECTOR ST,1,04/14/2017,8184
TWENTY THIRD ST,1,04/14/2017,7154
145 ST,3,04/14/2017,2864
HARLEM 148 ST,3,04/14/2017,3028
103 ST,6,04/14/2017,11438
110 ST,6,04/14/2017,9415
116 ST,6,04/14/2017,13224
23 ST,6,04/14/2017,18342
28 ST,6,04/14/2017,17566
33 ST,6,04/14/2017,23980
51 ST,6,04/14/2017,16111
51 ST,6,04/14/2017,16111
68ST-HUNTER CO,6,04/14/2017,15137
96 ST,6,04/14/2017,14339
ASTOR PL,6,04/14/2017,13543
SPRING ST,6,04/14/2017,10763
34 ST-HUDSON YD,7,04/14/2017,12414
116 ST,23,04/14/2017,9797
125 ST,23,04/14/2017,13063
135 ST,23,04/14/2017,12403
CENTRAL PK N110,23,04/14/2017,7611
BOWLING GREEN,45,04/14/2017,24360
WALL ST,45,04/14/2017,13871
72 ST,123,04/14/2017,31717
96 ST,123,04/14/2017,29339
CHAMBERS ST,123,04/14/2017,12753
125 ST,456,04/14/2017,23050
86 ST,456,04/14/2017,36372
TIMES SQ-42 ST,1237ACENQRSW,04/14/2017,66024
59 ST COLUMBUS,1ABCD,04/14/2017,11554
168 ST,1AC,04/14/2017,10664
SOUTH FERRY,1RW,04/14/2017,13594
FULTON ST,2345ACJZ,04/14/2017,52349
PARK PLACE,23ACE,04/14/2017,2800
GRD CNTRL-42 ST,4567S,04/14/2017,108596
BROOKLYN BRIDGE,456JZ,04/14/2017,16671
14 ST-UNION SQ,456LNQRW,04/14/2017,26357
59 ST,456NQRW,04/14/2017,31382
175 ST,A,04/14/2017,11011
181 ST,A,04/14/2017,9152
190 ST,A,04/14/2017,4287
DYCKMAN ST,A,04/14/2017,5780
INWOOD-207 ST,A,04/14/2017,7922
145 ST,ABCD,04/14/2017,18909
W 4 ST-WASH SQ,ABCDEFM,04/14/2017,36183
125 ST,ACBD,04/14/2017,23332
CANAL ST,ACE,04/14/2017,14376
CANAL ST,ACE,04/14/2017,14376
CHAMBERS ST,ACE23,04/14/2017,20955
14 ST,ACEL,04/14/2017,15841
42 ST-PORT AUTH,ACENQRS1237W,04/14/2017,82384
FULTON ST,ACJZ2345,04/14/2017,24825
103 ST,BC,04/14/2017,4247
116 ST,BC,04/14/2017,6145
135 ST,BC,04/14/2017,4433
72 ST,BC,04/14/2017,8899
81 ST-MUSEUM,BC,04/14/2017,16174
86 ST,BC,04/14/2017,8192
96 ST,BC,04/14/2017,7520
CATHEDRAL PKWY,BC,04/14/2017,6864
155 ST,BD,04/14/2017,3250
GRAND ST,BD,04/14/2017,21539
7 AV,BDE,04/14/2017,13776
47-50 STS ROCK,BDFM,04/14/2017,44829
42 ST-BRYANT PK,BDFM7,04/14/2017,32026
34 ST-HERALD SQ,BDFMNQRW,04/14/2017,103316
B'WAY-LAFAYETTE,BDFQ6,04/14/2017,20609
163 ST-AMSTERDM,C,04/14/2017,3916
23 ST,CE,04/14/2017,18105
SPRING ST,CE,04/14/2017,10061
5 AV/53 ST,EM,04/14/2017,18893
57 ST,F,04/14/2017,12409
EAST BROADWAY,F,04/14/2017,11468
LEXINGTON AV/63,F,04/14/2017,14456
DELANCEY/ESSEX,FJMZ,04/14/2017,20310
14 ST,FLM123,04/14/2017,13946
14 ST,FLM123,04/14/2017,13946
6 AV,FLM123,04/14/2017,4914
23 ST,FM,04/14/2017,22227
CANAL ST,JNQRZ6W,04/14/2017,47011
BOWERY,JZ,04/14/2017,3086
BROAD ST,JZ,04/14/2017,4769
CHAMBERS ST,JZ456,04/14/2017,8581
1 AV,L,04/14/2017,16460
3 AV,L,04/14/2017,5014
49 ST,NQRW,04/14/2017,19961
5 AV/59 ST,NQRW,04/14/2017,16524
57 ST-7 AV,NQRW,04/14/2017,25351
59 ST,NRW,04/14/2017,13243
8 ST-NYU,NRW,04/14/2017,14390
PRINCE ST,NRW,04/14/2017,14251
RECTOR ST,NRW,04/14/2017,5886
72 ST-2 AVE,Q,04/14/2017,22313
86 ST-2 AVE,Q,04/14/2017,20003
96 ST-2 AVE,Q,04/14/2017,14010
WHITEHALL S-FRY,R1W,04/14/2017,16260
CORTLANDT ST,RNW,04/14/2017,19258
103 ST,1,04/15/2017,8838
116 ST-COLUMBIA,1,04/15/2017,7731
125 ST,1,04/15/2017,4954
137 ST CITY COL,1,04/15/2017,7709
157 ST,1,04/15/2017,7400
18 ST,1,04/15/2017,3098
181 ST,1,04/15/2017,7551
191 ST,1,04/15/2017,4905
207 ST,1,04/15/2017,4176
215 ST,1,04/15/2017,1231
28 ST,1,04/15/2017,4812
50 ST,1,04/15/2017,10502
66 ST-LINCOLN,1,04/15/2017,11361
79 ST,1,04/15/2017,11808
86 ST,1,04/15/2017,11371
CANAL ST,1,04/15/2017,1806
CHRISTOPHER ST,1,04/15/2017,7880
DYCKMAN ST,1,04/15/2017,4733
HOUSTON ST,1,04/15/2017,3319
RECTOR ST,1,04/15/2017,2
TWENTY THIRD ST,1,04/15/2017,2358
145 ST,3,04/15/2017,1810
HARLEM 148 ST,3,04/15/2017,2073
103 ST,6,04/15/2017,7308
110 ST,6,04/15/2017,6817
116 ST,6,04/15/2017,10024
23 ST,6,04/15/2017,8377
28 ST,6,04/15/2017,7963
33 ST,6,04/15/2017,11762
51 ST,6,04/15/2017,9413
51 ST,6,04/15/2017,9413
68ST-HUNTER CO,6,04/15/2017,6922
96 ST,6,04/15/2017,7414
ASTOR PL,6,04/15/2017,9002
SPRING ST,6,04/15/2017,7506
34 ST-HUDSON YD,7,04/15/2017,9331
116 ST,23,04/15/2017,7731
125 ST,23,04/15/2017,10164
135 ST,23,04/15/2017,8465
CENTRAL PK N110,23,04/15/2017,6154
BOWLING GREEN,45,04/15/2017,33
WALL ST,45,04/15/2017,6
72 ST,123,04/15/2017,26380
96 ST,123,04/15/2017,22896
CHAMBERS ST,123,04/15/2017,8082
125 ST,456,04/15/2017,14741
86 ST,456,04/15/2017,22472
TIMES SQ-42 ST,1237ACENQRSW,04/15/2017,46393
59 ST COLUMBUS,1ABCD,04/15/2017,8440
168 ST,1AC,04/15/2017,4507
SOUTH FERRY,1RW,04/15/2017,6
FULTON ST,2345ACJZ,04/15/2017,16901
PARK PLACE,23ACE,04/15/2017,1650
GRD CNTRL-42 ST,4567S,04/15/2017,48062
BROOKLYN BRIDGE,456JZ,04/15/2017,10764
14 ST-UNION SQ,456LNQRW,04/15/2017,17607
59 ST,456NQRW,04/15/2017,20687
175 ST,A,04/15/2017,7408
181 ST,A,04/15/2017,6296
190 ST,A,04/15/2017,2971
DYCKMAN ST,A,04/15/2017,4264
INWOOD-207 ST,A,04/15/2017,5382
145 ST,ABCD,04/15/2017,14095
W 4 ST-WASH SQ,ABCDEFM,04/15/2017,24995
125 ST,ACBD,04/15/2017,18319
CANAL ST,ACE,04/15/2017,6154
CANAL ST,ACE,04/15/2017,6154
CHAMBERS ST,ACE23,04/15/2017,6941
14 ST,ACEL,04/15/2017,8929
42 ST-PORT AUTH,ACENQRS1237W,04/15/2017,53611
FULTON ST,ACJZ2345,04/15/2017,8795
103 ST,BC,04/15/2017,1660
116 ST,BC,04/15/2017,1782
135 ST,BC,04/15/2017,2516
72 ST,BC,04/15/2017,1841
81 ST-MUSEUM,BC,04/15/2017,4106
86 ST,BC,04/15/2017,2172
96 ST,BC,04/15/2017,2681
CATHEDRAL PKWY,BC,04/15/2017,2432
155 ST,BD,04/15/2017,2442
GRAND ST,BD,04/15/2017,14867
7 AV,BDE,04/15/2017,6338
47-50 STS ROCK,BDFM,04/15/2017,20945
42 ST-BRYANT PK,BDFM7,04/15/2017,16210
34 ST-HERALD SQ,BDFMNQRW,04/15/2017,63562
B'WAY-LAFAYETTE,BDFQ6,04/15/2017,12667
163 ST-AMSTERDM,C,04/15/2017,2859
23 ST,CE,04/15/2017,10865
SPRING ST,CE,04/15/2017,4498
5 AV/53 ST,EM,04/15/2017,23
57 ST,F,04/15/2017,9896
EAST BROADWAY,F,04/15/2017,8565
LEXINGTON AV/63,F,04/15/2017,10406
DELANCEY/ESSEX,FJMZ,04/15/2017,16657
14 ST,FLM123,04/15/2017,8557
14 ST,FLM123,04/15/2017,8557
6 AV,FLM123,04/15/2017,3669
23 ST,FM,04/15/2017,10648
CANAL ST,JNQRZ6W,04/15/2017,37720
BOWERY,JZ,04/15/2017,3302
BROAD ST,JZ,04/15/2017,3239
CHAMBERS ST,JZ456,04/15/2017,2914
1 AV,L,04/15/2017,11837
3 AV,L,04/15/2017,3848
49 ST,NQRW,04/15/2017,15733
5 AV/59 ST,NQRW,04/15/2017,11190
57 ST-7 AV,NQRW,04/15/2017,19624
59 ST,NRW,04/15/2017,10175
8 ST-NYU,NRW,04/15/2017,11377
PRINCE ST,NRW,04/15/2017,12889
RECTOR ST,NRW,04/15/2017,7537
72 ST-2 AVE,Q,04/15/2017,12150
86 ST-2 AVE,Q,04/15/2017,15284
96 ST-2 AVE,Q,04/15/2017,9584
WHITEHALL S-FRY,R1W,04/15/2017,18402
CORTLANDT ST,RNW,04/15/2017,17408
103 ST,1,04/16/2017,7131
116 ST-COLUMBIA,1,04/16/2017,6131
125 ST,1,04/16/2017,4451
137 ST CITY COL,1,04/16/2017,6569
157 ST,1,04/16/2017,6200
18 ST,1,04/16/2017,1899
181 ST,1,04/16/2017,6023
191 ST,1,04/16/2017,4170
207 ST,1,04/16/2017,3433
215 ST,1,04/16/2017,785
28 ST,1,04/16/2017,3720
50 ST,1,04/16/2017,9381
66 ST-LINCOLN,1,04/16/2017,8702
79 ST,1,04/16/2017,9554
86 ST,1,04/16/2017,9438
CANAL ST,1,04/16/2017,1415
CHRISTOPHER ST,1,04/16/2017,6327
DYCKMAN ST,1,04/16/2017,3901
HOUSTON ST,1,04/16/2017,2275
RECTOR ST,1,04/16/2017,3
TWENTY THIRD ST,1,04/16/2017,2076
145 ST,3,04/16/2017,1540
HARLEM 148 ST,3,04/16/2017,1697
103 ST,6,04/16/2017,5836
110 ST,6,04/16/2017,5544
116 ST,6,04/16/2017,8194
23 ST,6,04/16/2017,5836
28 ST,6,04/16/2017,6297
33 ST,6,04/16/2017,8272
51 ST,6,04/16/2017,7950
51 ST,6,04/16/2017,7950
68ST-HUNTER CO,6,04/16/2017,6029
96 ST,6,04/16/2017,5794
ASTOR PL,6,04/16/2017,6720
SPRING ST,6,04/16/2017,4811
34 ST-HUDSON YD,7,04/16/2017,7679
116 ST,23,04/16/2017,7426
125 ST,23,04/16/2017,8753
135 ST,23,04/16/2017,7621
CENTRAL PK N110,23,04/16/2017,5833
BOWLING GREEN,45,04/16/2017,22
WALL ST,45,04/16/2017,2
72 ST,123,04/16/2017,22414
96 ST,123,04/16/2017,18817
CHAMBERS ST,123,04/16/2017,6127
125 ST,456,04/16/2017,11801
86 ST,456,04/16/2017,15505
TIMES SQ-42 ST,1237ACENQRSW,04/16/2017,39614
59 ST COLUMBUS,1ABCD,04/16/2017,7751
168 ST,1AC,04/16/2017,3563
SOUTH FERRY,1RW,04/16/2017,30
FULTON ST,2345ACJZ,04/16/2017,12559
PARK PLACE,23ACE,04/16/2017,1140
GRD CNTRL-42 ST,4567S,04/16/2017,37170
BROOKLYN BRIDGE,456JZ,04/16/2017,7976
14 ST-UNION SQ,456LNQRW,04/16/2017,12704
59 ST,456NQRW,04/16/2017,14410
175 ST,A,04/16/2017,5986
181 ST,A,04/16/2017,5149
190 ST,A,04/16/2017,2617
DYCKMAN ST,A,04/16/2017,3565
INWOOD-207 ST,A,04/16/2017,4057
145 ST,ABCD,04/16/2017,11873
W 4 ST-WASH SQ,ABCDEFM,04/16/2017,19957
125 ST,ACBD,04/16/2017,15895
CANAL ST,ACE,04/16/2017,4355
CANAL ST,ACE,04/16/2017,4355
CHAMBERS ST,ACE23,04/16/2017,4613
14 ST,ACEL,04/16/2017,6632
42 ST-PORT AUTH,ACENQRS1237W,04/16/2017,43958
FULTON ST,ACJZ2345,04/16/2017,5313
103 ST,BC,04/16/2017,1561
116 ST,BC,04/16/2017,1597
135 ST,BC,04/16/2017,2280
72 ST,BC,04/16/2017,2243
81 ST-MUSEUM,BC,04/16/2017,3715
86 ST,BC,04/16/2017,1950
96 ST,BC,04/16/2017,2228
CATHEDRAL PKWY,BC,04/16/2017,2133
155 ST,BD,04/16/2017,2061
GRAND ST,BD,04/16/2017,13229
7 AV,BDE,04/16/2017,4679
47-50 STS ROCK,BDFM,04/16/2017,18796
42 ST-BRYANT PK,BDFM7,04/16/2017,12198
34 ST-HERALD SQ,BDFMNQRW,04/16/2017,46651
B'WAY-LAFAYETTE,BDFQ6,04/16/2017,8215
163 ST-AMSTERDM,C,04/16/2017,2369
23 ST,CE,04/16/2017,7570
SPRING ST,CE,04/16/2017,2875
5 AV/53 ST,EM,04/16/2017,1
57 ST,F,04/16/2017,8708
EAST BROADWAY,F,04/16/2017,7744
LEXINGTON AV/63,F,04/16/2017,8199
DELANCEY/ESSEX,FJMZ,04/16/2017,13435
14 ST,FLM123,04/16/2017,6481
14 ST,FLM123,04/16/2017,6481
6 AV,FLM123,04/16/2017,2481
23 ST,FM,04/16/2017,7728
CANAL ST,JNQRZ6W,04/16/2017,29492
BOWERY,JZ,04/16/2017,2898
BROAD ST,JZ,04/16/2017,2315
CHAMBERS ST,JZ456,04/16/2017,2397
1 AV,L,04/16/2017,8667
3 AV,L,04/16/2017,2719
49 ST,NQRW,04/16/2017,12686
5 AV/59 ST,NQRW,04/16/2017,13169
57 ST-7 AV,NQRW,04/16/2017,16088
59 ST,NRW,04/16/2017,8450
8 ST-NYU,NRW,04/16/2017,8488
PRINCE ST,NRW,04/16/2017,8296
RECTOR ST,NRW,04/16/2017,5113
72 ST-2 AVE,Q,04/16/2017,8786
86 ST-2 AVE,Q,04/16/2017,11184
96 ST-2 AVE,Q,04/16/2017,7652
WHITEHALL S-FRY,R1W,04/16/2017,14832
CORTLANDT ST,RNW,04/16/2017,12140
103 ST,1,04/17/2017,11006
116 ST-COLUMBIA,1,04/17/2017,13504
125 ST,1,04/17/2017,6020
137 ST CITY COL,1,04/17/2017,11186
157 ST,1,04/17/2017,9478
18 ST,1,04/17/2017,6438
181 ST,1,04/17/2017,9482
191 ST,1,04/17/2017,6649
207 ST,1,04/17/2017,5449
215 ST,1,04/17/2017,1655
28 ST,1,04/17/2017,13072
50 ST,1,04/17/2017,19230
66 ST-LINCOLN,1,04/17/2017,16423
79 ST,1,04/17/2017,13148
86 ST,1,04/17/2017,15233
CANAL ST,1,04/17/2017,5157
CHRISTOPHER ST,1,04/17/2017,11568
DYCKMAN ST,1,04/17/2017,6111
HOUSTON ST,1,04/17/2017,12870
RECTOR ST,1,04/17/2017,8080
TWENTY THIRD ST,1,04/17/2017,8620
145 ST,3,04/17/2017,3019
HARLEM 148 ST,3,04/17/2017,3211
103 ST,6,04/17/2017,11774
110 ST,6,04/17/2017,9699
116 ST,6,04/17/2017,13214
23 ST,6,04/17/2017,20656
28 ST,6,04/17/2017,19121
33 ST,6,04/17/2017,25200
51 ST,6,04/17/2017,17675
51 ST,6,04/17/2017,17675
68ST-HUNTER CO,6,04/17/2017,16656
96 ST,6,04/17/2017,15825
ASTOR PL,6,04/17/2017,13194
SPRING ST,6,04/17/2017,8461
34 ST-HUDSON YD,7,04/17/2017,11689
116 ST,23,04/17/2017,9675
125 ST,23,04/17/2017,13259
135 ST,23,04/17/2017,12537
CENTRAL PK N110,23,04/17/2017,7737
BOWLING GREEN,45,04/17/2017,27396
WALL ST,45,04/17/2017,18420
72 ST,123,04/17/2017,31389
96 ST,123,04/17/2017,30290
CHAMBERS ST,123,04/17/2017,15207
125 ST,456,04/17/2017,25687
86 ST,456,04/17/2017,37816
TIMES SQ-42 ST,1237ACENQRSW,04/17/2017,67440
59 ST COLUMBUS,1ABCD,04/17/2017,11299
168 ST,1AC,04/17/2017,11431
SOUTH FERRY,1RW,04/17/2017,13739
FULTON ST,2345ACJZ,04/17/2017,55764
PARK PLACE,23ACE,04/17/2017,3238
GRD CNTRL-42 ST,4567S,04/17/2017,134004
BROOKLYN BRIDGE,456JZ,04/17/2017,17881
14 ST-UNION SQ,456LNQRW,04/17/2017,25330
59 ST,456NQRW,04/17/2017,34393
175 ST,A,04/17/2017,11618
181 ST,A,04/17/2017,9042
190 ST,A,04/17/2017,4118
DYCKMAN ST,A,04/17/2017,5836
INWOOD-207 ST,A,04/17/2017,8106
145 ST,ABCD,04/17/2017,18722
W 4 ST-WASH SQ,ABCDEFM,04/17/2017,33056
125 ST,ACBD,04/17/2017,22960
CANAL ST,ACE,04/17/2017,15860
CANAL ST,ACE,04/17/2017,15860
CHAMBERS ST,ACE23,04/17/2017,24340
14 ST,ACEL,04/17/2017,14756
42 ST-PORT AUTH,ACENQRS1237W,04/17/2017,89684
FULTON ST,ACJZ2345,04/17/2017,26366
103 ST,BC,04/17/2017,3997
116 ST,BC,04/17/2017,5966
135 ST,BC,04/17/2017,4473
72 ST,BC,04/17/2017,7897
81 ST-MUSEUM,BC,04/17/2017,12886
86 ST,BC,04/17/2017,8901
96 ST,BC,04/17/2017,8255
CATHEDRAL PKWY,BC,04/17/2017,6526
155 ST,BD,04/17/2017,3233
GRAND ST,BD,04/17/2017,20424
7 AV,BDE,04/17/2017,14719
47-50 STS ROCK,BDFM,04/17/2017,48254
42 ST-BRYANT PK,BDFM7,04/17/2017,34634
34 ST-HERALD SQ,BDFMNQRW,04/17/2017,106626
B'WAY-LAFAYETTE,BDFQ6,04/17/2017,18955
163 ST-AMSTERDM,C,04/17/2017,3916
23 ST,CE,04/17/2017,18298
SPRING ST,CE,04/17/2017,10100
5 AV/53 ST,EM,04/17/2017,22825
57 ST,F,04/17/2017,12247
EAST BROADWAY,F,04/17/2017,11612
LEXINGTON AV/63,F,04/17/2017,15375
DELANCEY/ESSEX,FJMZ,04/17/2017,18677
14 ST,FLM123,04/17/2017,14119
14 ST,FLM123,04/17/2017,14119
6 AV,FLM123,04/17/2017,4402
23 ST,FM,04/17/2017,24779
CANAL ST,JNQRZ6W,04/17/2017,42757
BOWERY,JZ,04/17/2017,2880
BROAD ST,JZ,04/17/2017,6627
CHAMBERS ST,JZ456,04/17/2017,9255
1 AV,L,04/17/2017,15465
3 AV,L,04/17/2017,4652
49 ST,NQRW,04/17/2017,19514
5 AV/59 ST,NQRW,04/17/2017,16073
57 ST-7 AV,NQRW,04/17/2017,27035
59 ST,NRW,04/17/2017,15007
8 ST-NYU,NRW,04/17/2017,13179
PRINCE ST,NRW,04/17/2017,12127
RECTOR ST,NRW,04/17/2017,6209
72 ST-2 AVE,Q,04/17/2017,23334
86 ST-2 AVE,Q,04/17/2017,19482
96 ST-2 AVE,Q,04/17/2017,13929
WHITEHALL S-FRY,R1W,04/17/2017,17069
CORTLANDT ST,RNW,04/17/2017,18175
103 ST,1,04/18/2017,11877
116 ST-COLUMBIA,1,04/18/2017,15124
125 ST,1,04/18/2017,6498
137 ST CITY COL,1,04/18/2017,11747
157 ST,1,04/18/2017,10095
18 ST,1,04/18/2017,7295
181 ST,1,04/18/2017,10023
191 ST,1,04/18/2017,6987
207 ST,1,04/18/2017,5794
215 ST,1,04/18/2017,1852
28 ST,1,04/18/2017,14283
