14 ST, FLM123, 04/24/2017, 15825, 
14 ST, FLM123, 04/24/2017, 15825, 
6 AV, FLM123, 04/24/2017, 4787, 
23 ST, FM, 04/24/2017, 27198, 
CANAL ST, JNQRZ6W, 04/24/2017, 43680, 
BOWERY, JZ, 04/24/2017, 3073, 
BROAD ST, JZ, 04/24/2017, 7574, 
CHAMBERS ST, JZ456, 04/24/2017, 11100, 
1 AV, L, 04/24/2017, 18351, 
3 AV, L, 04/24/2017, 5218, 
49 ST, NQRW, 04/24/2017, 20655, 
5 AV/59 ST, NQRW, 04/24/2017, 15121, 
57 ST-7 AV, NQRW, 04/24/2017, 29502, 
59 ST, NRW, 04/24/2017, 17359, 
8 ST-NYU, NRW, 04/24/2017, 13972, 
PRINCE ST, NRW, 04/24/2017, 11830, 
RECTOR ST, NRW, 04/24/2017, 6908, 
72 ST-2 AVE, Q, 04/24/2017, 25969, 
86 ST-2 AVE, Q, 04/24/2017, 21643, 
96 ST-2 AVE, Q, 04/24/2017, 16141, 
WHITEHALL S-FRY, R1W, 04/24/2017, 17649, 
CORTLANDT ST, RNW, 04/24/2017, 17949, 
103 ST, 1, 04/25/2017, 12808, 
116 ST-COLUMBIA, 1, 04/25/2017, 15777, 
125 ST, 1, 04/25/2017, 6682, 
137 ST CITY COL, 1, 04/25/2017, 14714, 
157 ST, 1, 04/25/2017, 10066, 
18 ST, 1, 04/25/2017, 8210, 
181 ST, 1, 04/25/2017, 10680, 
191 ST, 1, 04/25/2017, 7808, 
207 ST, 1, 04/25/2017, 5911, 
215 ST, 1, 04/25/2017, 2048, 
28 ST, 1, 04/25/2017, 15674, 
50 ST, 1, 04/25/2017, 22361, 
66 ST-LINCOLN, 1, 04/25/2017, 23824, 
79 ST, 1, 04/25/2017, 16674150, 
86 ST, 1, 04/25/2017, 16685, 
CANAL ST, 1, 04/25/2017, 6392, 
CHRISTOPHER ST, 1, 04/25/2017, 11533, 
DYCKMAN ST, 1, 04/25/2017, 6213, 
HOUSTON ST, 1, 04/25/2017, 15988, 
RECTOR ST, 1, 04/25/2017, 9172, 
TWENTY THIRD ST, 1, 04/25/2017, 9841, 
145 ST, 3, 04/25/2017, 3365, 
HARLEM 148 ST, 3, 04/25/2017, 3974, 
103 ST, 6, 04/25/2017, 14254, 
110 ST, 6, 04/25/2017, 11741, 
116 ST, 6, 04/25/2017, 15787, 
23 ST, 6, 04/25/2017, 31651, 
28 ST, 6, 04/25/2017, 23296, 
33 ST, 6, 04/25/2017, 30613, 
51 ST, 6, 04/25/2017, 20410, 
51 ST, 6, 04/25/2017, 20410, 
68ST-HUNTER CO, 6, 04/25/2017, 27739, 
96 ST, 6, 04/25/2017, 19787, 
ASTOR PL, 6, 04/25/2017, 16038, 
SPRING ST, 6, 04/25/2017, 9017, 
34 ST-HUDSON YD, 7, 04/25/2017, 8727, 
116 ST, 23, 04/25/2017, 11295, 
125 ST, 23, 04/25/2017, 14569, 
135 ST, 23, 04/25/2017, 14330, 
CENTRAL PK N110, 23, 04/25/2017, 8923, 
BOWLING GREEN, 45, 04/25/2017, 28941, 
WALL ST, 45, 04/25/2017, 21255, 
72 ST, 123, 04/25/2017, 35176, 
96 ST, 123, 04/25/2017, 35673, 
CHAMBERS ST, 123, 04/25/2017, 21496, 
125 ST, 456, 04/25/2017, 27799, 
86 ST, 456, 04/25/2017, 43817, 
TIMES SQ-42 ST, 1237ACENQRSW, 04/25/2017, 69045, 
59 ST COLUMBUS, 1ABCD, 04/25/2017, 14050, 
168 ST, 1AC, 04/25/2017, 13318, 
SOUTH FERRY, 1RW, 04/25/2017, 13655, 
FULTON ST, 2345ACJZ, 04/25/2017, 65872, 
PARK PLACE, 23ACE, 04/25/2017, 3482, 
GRD CNTRL-42 ST, 4567S, 04/25/2017, 159449, 
BROOKLYN BRIDGE, 456JZ, 04/25/2017, 19178, 
14 ST-UNION SQ, 456LNQRW, 04/25/2017, 27270, 
59 ST, 456NQRW, 04/25/2017, 38874, 
175 ST, A, 04/25/2017, 12849, 
181 ST, A, 04/25/2017, 11764, 
190 ST, A, 04/25/2017, 4988, 
DYCKMAN ST, A, 04/25/2017, 7163, 
INWOOD-207 ST, A, 04/25/2017, 9683, 
145 ST, ABCD, 04/25/2017, 23278, 
W 4 ST-WASH SQ, ABCDEFM, 04/25/2017, 35326, 
125 ST, ACBD, 04/25/2017, 25885, 
CANAL ST, ACE, 04/25/2017, 18383, 
CANAL ST, ACE, 04/25/2017, 18383, 
CHAMBERS ST, ACE23, 04/25/2017, 32028, 
14 ST, ACEL, 04/25/2017, 21121, 
42 ST-PORT AUTH, ACENQRS1237W, 04/25/2017, 98888, 
FULTON ST, ACJZ2345, 04/25/2017, 25013, 
103 ST, BC, 04/25/2017, 4524, 
116 ST, BC, 04/25/2017, 7148, 
135 ST, BC, 04/25/2017, 5987, 
72 ST, BC, 04/25/2017, 7908, 
81 ST-MUSEUM, BC, 04/25/2017, 15418, 
86 ST, BC, 04/25/2017, 10819, 
96 ST, BC, 04/25/2017, 9460, 
CATHEDRAL PKWY, BC, 04/25/2017, 7178, 
155 ST, BD, 04/25/2017, 3661, 
GRAND ST, BD, 04/25/2017, 20226, 
7 AV, BDE, 04/25/2017, 17418, 
47-50 STS ROCK, BDFM, 04/25/2017, 59241, 
42 ST-BRYANT PK, BDFM7, 04/25/2017, 37863, 
34 ST-HERALD SQ, BDFMNQRW, 04/25/2017, 111296, 
B'WAY-LAFAYETTE, BDFQ6, 04/25/2017, 19815, 
163 ST-AMSTERDM, C, 04/25/2017, 4598, 
23 ST, CE, 04/25/2017, 23423, 
SPRING ST, CE, 04/25/2017, 12104, 
5 AV/53 ST, EM, 04/25/2017, 29096, 
57 ST, F, 04/25/2017, 14063, 
EAST BROADWAY, F, 04/25/2017, 13532, 
LEXINGTON AV/63, F, 04/25/2017, 18503, 
DELANCEY/ESSEX, FJMZ, 04/25/2017, 23295, 
14 ST, FLM123, 04/25/2017, 16578, 
14 ST, FLM123, 04/25/2017, 16578, 
6 AV, FLM123, 04/25/2017, 5010, 
23 ST, FM, 04/25/2017, 28382, 
CANAL ST, JNQRZ6W, 04/25/2017, 40651, 
BOWERY, JZ, 04/25/2017, 2735, 
BROAD ST, JZ, 04/25/2017, 7554, 
CHAMBERS ST, JZ456, 04/25/2017, 12113, 
1 AV, L, 04/25/2017, 19238, 
3 AV, L, 04/25/2017, 5435, 
49 ST, NQRW, 04/25/2017, 22094, 
5 AV/59 ST, NQRW, 04/25/2017, 16449, 
57 ST-7 AV, NQRW, 04/25/2017, 30131, 
59 ST, NRW, 04/25/2017, 17303, 
8 ST-NYU, NRW, 04/25/2017, 15501, 
PRINCE ST, NRW, 04/25/2017, 12040, 
RECTOR ST, NRW, 04/25/2017, 6566, 
72 ST-2 AVE, Q, 04/25/2017, 28236, 
86 ST-2 AVE, Q, 04/25/2017, 22941, 
96 ST-2 AVE, Q, 04/25/2017, 16544, 
WHITEHALL S-FRY, R1W, 04/25/2017, 18109, 
CORTLANDT ST, RNW, 04/25/2017, 18752, 
103 ST, 1, 04/26/2017, 13061, 
116 ST-COLUMBIA, 1, 04/26/2017, 15095, 
125 ST, 1, 04/26/2017, 6995, 
137 ST CITY COL, 1, 04/26/2017, 15016, 
157 ST, 1, 04/26/2017, 10873, 
18 ST, 1, 04/26/2017, 8088, 
181 ST, 1, 04/26/2017, 11464, 
191 ST, 1, 04/26/2017, 8418, 
207 ST, 1, 04/26/2017, 6349, 
215 ST, 1, 04/26/2017, 1998, 
28 ST, 1, 04/26/2017, 14745, 
50 ST, 1, 04/26/2017, 23438, 
66 ST-LINCOLN, 1, 04/26/2017, 22998, 
79 ST, 1, 04/26/2017, 15575, 
86 ST, 1, 04/26/2017, 19246, 
CANAL ST, 1, 04/26/2017, 6152, 
CHRISTOPHER ST, 1, 04/26/2017, 12523, 
DYCKMAN ST, 1, 04/26/2017, 6977, 
HOUSTON ST, 1, 04/26/2017, 15027, 
RECTOR ST, 1, 04/26/2017, 9504, 
TWENTY THIRD ST, 1, 04/26/2017, 8938, 
145 ST, 3, 04/26/2017, 3518, 
HARLEM 148 ST, 3, 04/26/2017, 4090, 
103 ST, 6, 04/26/2017, 15000, 
110 ST, 6, 04/26/2017, 12103, 
116 ST, 6, 04/26/2017, 16362, 
23 ST, 6, 04/26/2017, 29738, 
28 ST, 6, 04/26/2017, 100387456, 
